image_name,image_url,height,width,rotation_angle,annotations/0/id,annotations/0/category_name,annotations/0/area,annotations/0/creator,annotations/0/keypoints/0,annotations/0/keypoints/1,annotations/0/keypoints/2,annotations/0/keypoints/3,annotations/0/keypoints/4,annotations/0/keypoints/5,annotations/0/keypoints/6,annotations/0/keypoints/7,annotations/0/keypoints/8,annotations/0/keypoints/9,annotations/0/keypoints/10,annotations/0/keypoints/11,annotations/0/keypoints/12,annotations/0/keypoints/13,annotations/0/keypoints/14,annotations/0/keypoints/15,annotations/0/keypoints/16,annotations/0/keypoints/17,annotations/0/keypoints/18,annotations/0/keypoints/19,annotations/0/keypoints/20,annotations/0/keypoints/21,annotations/0/keypoints/22,annotations/0/keypoints/23,annotations/0/keypoints/24,annotations/0/keypoints/25,annotations/0/keypoints/26,annotations/0/keypoints/27,annotations/0/keypoints/28,annotations/0/keypoints/29
1073.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1501126500b57d91cfa.png,480,640,0,62aead48bb1886000cae68d4,acupoints,0,nguyenhoainamfs0502@gmail.com,255,193,2,284,149,2,330,163,2,357,174,2,385,162,2,421,142,2,449,175,2,395,90,2,345,80,2,300,104,2
1074.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2541126500b57d91e92.png,480,640,0,62aead53bb1886000cae68d6,acupoints,0,nguyenhoainamfs0502@gmail.com,257,191,2,285,149,2,328,163,2,358,172,2,392,163,2,419,144,2,450,180,2,398,90,2,351,81,2,306,96,2
1075.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2521126500b57d91e8d.png,480,640,0,62aead63bb1886000cae68d7,acupoints,0,nguyenhoainamfs0502@gmail.com,253,187,2,282,147,2,324,162,2,354,176,2,384,161,2,415,143,2,445,182,2,395,90,2,343,79,2,293,100,2
1076.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3cd1126500b57d920d7.png,480,640,0,62aead6dbb1886000cae68d9,acupoints,0,nguyenhoainamfs0502@gmail.com,247,195,2,271,150,2,321,162,2,351,174,2,380,163,2,419,142,2,445,179,2,393,89,2,341,75,2,289,100,2
1077.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2521126500b57d91e8e.png,480,640,0,62aead7abb1886000cae68da,acupoints,0,nguyenhoainamfs0502@gmail.com,248,194,2,280,152,2,323,168,2,352,180,2,381,166,2,412,143,2,442,176,2,385,88,2,336,79,2,289,103,2
1078.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1521126500b57d91cfe.png,480,640,0,62aead85bb1886000cae68db,acupoints,0,nguyenhoainamfs0502@gmail.com,245,203,2,274,163,2,317,178,2,346,188,2,376,174,2,414,148,2,441,180,2,384,87,2,331,78,2,282,107,2
1079.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1531126500b57d91d00.png,480,640,0,62aead8ebb1886000cae68dd,acupoints,0,nguyenhoainamfs0502@gmail.com,245,203,2,270,164,2,313,183,2,345,195,2,373,184,2,408,158,2,445,187,2,399,90,2,339,78,2,284,102,2
108.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2bb1126500b57d91f33.png,480,640,0,62aead9abb1886000cae68de,acupoints,0,nguyenhoainamfs0502@gmail.com,174,177,2,184,132,2,226,127,2,259,132,2,286,119,2,323,100,2,355,132,2,302,79,2,241,71,2,205,97,2
1080.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1561126500b57d91d03.png,480,640,0,62aeada4bb1886000cae68df,acupoints,0,nguyenhoainamfs0502@gmail.com,229,203,2,254,159,2,299,180,2,328,194,2,352,178,2,393,151,2,430,183,2,379,77,2,315,75,2,272,98,2
1081.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1521126500b57d91cfd.png,480,640,0,62aeadafbb1886000cae68e1,acupoints,0,nguyenhoainamfs0502@gmail.com,224,201,2,252,157,2,297,179,2,325,194,2,352,179,2,389,153,2,426,184,2,382,79,2,314,72,2,264,96,2
1082.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea39a1126500b57d92089.png,480,640,0,62aeadbabb1886000cae68e2,acupoints,0,nguyenhoainamfs0502@gmail.com,212,178,2,236,134,2,285,147,2,320,162,2,344,147,2,382,128,2,407,163,2,353,77,2,305,66,2,247,90,2
1083.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea39d1126500b57d9208c.png,480,640,0,62aeadc9bb1886000cae68e4,acupoints,0,nguyenhoainamfs0502@gmail.com,206,189,2,227,147,2,276,154,2,308,163,2,333,146,2,368,119,2,399,153,2,337,72,2,284,67,2,241,94,2
1084.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2591126500b57d91e99.png,480,640,0,62aeadd3bb1886000cae68e5,acupoints,0,nguyenhoainamfs0502@gmail.com,209,195,2,232,144,2,276,156,2,308,165,2,331,150,2,364,125,2,401,153,2,339,72,2,282,67,2,232,101,2
1085.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1531126500b57d91cff.png,480,640,0,62aeae34bb1886000cae68e8,acupoints,0,nguyenhoainamfs0502@gmail.com,210,189,2,232,143,2,279,154,2,308,163,2,335,148,2,370,125,2,404,160,2,345,74,2,287,67,2,239,96,2
1086.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea25b1126500b57d91e9b.png,480,640,0,62aeae41bb1886000cae68ea,acupoints,0,nguyenhoainamfs0502@gmail.com,214,186,2,238,144,2,284,154,2,313,163,2,338,152,2,371,129,2,404,156,2,344,74,2,295,68,2,250,93,2
1087.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2571126500b57d91e95.png,480,640,0,62aeae52bb1886000cae68eb,acupoints,0,nguyenhoainamfs0502@gmail.com,215,179,2,247,140,2,288,151,2,319,163,2,345,150,2,383,135,2,408,167,2,355,79,2,302,67,2,255,90,2
1088.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3d11126500b57d920dc.png,480,640,0,62aeae5dbb1886000cae68ec,acupoints,0,nguyenhoainamfs0502@gmail.com,223,167,2,257,133,2,300,147,2,326,159,2,357,155,2,392,139,2,409,179,2,358,87,2,308,72,2,260,90,2
1089.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1741126500b57d91d32.png,480,640,0,62aeae79bb1886000cae68ed,acupoints,0,nguyenhoainamfs0502@gmail.com,223,171,2,255,135,2,296,148,2,328,163,2,355,157,2,388,139,2,409,181,2,363,91,2,315,75,2,265,91,2
109.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea26a1126500b57d91eb3.png,480,640,0,62aeae84bb1886000cae68ef,acupoints,0,nguyenhoainamfs0502@gmail.com,175,167,2,194,117,2,217,125,2,237,131,2,265,116,2,306,98,2,344,122,2,316,66,2,259,57,2,219,74,2
1090.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3401126500b57d91ffe.png,480,640,0,62aeae91bb1886000cae68f0,acupoints,0,nguyenhoainamfs0502@gmail.com,221,180,2,252,135,2,299,149,2,330,163,2,358,154,2,384,136,2,408,188,2,355,89,2,301,74,2,252,98,2
1091.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea36d1126500b57d92044.png,480,640,0,62aeaea0bb1886000cae68f1,acupoints,0,nguyenhoainamfs0502@gmail.com,209,187,2,233,141,2,291,150,2,322,161,2,345,150,2,364,128,2,397,174,2,332,85,2,273,80,2,228,110,2
1092.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea34d1126500b57d92013.png,480,640,0,62aeaea9bb1886000cae68f2,acupoints,0,nguyenhoainamfs0502@gmail.com,198,214,2,217,156,2,273,163,2,308,167,2,328,150,2,346,123,2,386,169,2,305,82,2,247,84,2,206,119,2
1093.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3491126500b57d9200c.png,480,640,0,62aeaeb4bb1886000cae68f4,acupoints,0,nguyenhoainamfs0502@gmail.com,191,227,2,202,176,2,258,171,2,292,174,2,307,154,2,326,121,2,368,156,2,284,88,2,227,101,2,191,140,2
1094.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3481126500b57d9200b.png,480,640,0,62aeaec6bb1886000cae68f5,acupoints,0,nguyenhoainamfs0502@gmail.com,191,240,2,199,181,2,251,174,2,287,174,2,305,150,2,322,121,2,361,144,2,276,88,2,223,101,2,185,139,2
1095.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3401126500b57d91fff.png,480,640,0,62aeaed3bb1886000cae68f6,acupoints,0,nguyenhoainamfs0502@gmail.com,201,246,2,206,186,2,253,180,2,287,178,2,307,152,2,325,119,2,362,137,2,278,89,2,226,106,2,194,147,2
1096.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3431126500b57d92003.png,480,640,0,62aeaee0bb1886000cae68f8,acupoints,0,nguyenhoainamfs0502@gmail.com,275,171,2,313,138,2,356,164,2,383,186,2,420,186,2,454,177,2,468,226,2,445,119,2,405,91,2,349,94,2
1097.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea33e1126500b57d91ffc.png,480,640,0,62aeaeebbb1886000cae68f9,acupoints,0,nguyenhoainamfs0502@gmail.com,254,176,2,289,136,2,329,164,2,358,183,2,391,180,2,433,168,2,450,218,2,423,110,2,377,83,2,312,93,2
1098.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3e21126500b57d920f5.png,480,640,0,62aeaef4bb1886000cae68fa,acupoints,0,nguyenhoainamfs0502@gmail.com,240,184,2,275,141,2,312,165,2,342,183,2,375,177,2,415,163,2,439,206,2,405,102,2,361,75,2,301,95,2
1099.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3111126500b57d91fb3.png,480,640,0,62aeaf01bb1886000cae68fb,acupoints,0,nguyenhoainamfs0502@gmail.com,235,186,2,265,143,2,306,166,2,337,186,2,372,176,2,408,161,2,433,205,2,396,99,2,345,75,2,292,92,2
11.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2ec1126500b57d91f7b.png,480,640,0,62aeaf11bb1886000cae68fd,acupoints,0,nguyenhoainamfs0502@gmail.com,246,186,2,278,139,2,320,151,2,351,162,2,378,154,2,404,136,2,433,185,2,381,102,2,333,88,2,281,107,2
110.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2681126500b57d91eb0.png,480,640,0,62aeaf1ebb1886000cae68fe,acupoints,0,nguyenhoainamfs0502@gmail.com,165,215,2,194,165,2,239,185,2,265,196,2,294,182,2,329,148,2,364,179,2,309,68,2,242,71,2,190,100,2
1100.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3061126500b57d91fa2.png,480,640,0,62aeaf29bb1886000cae68ff,acupoints,0,nguyenhoainamfs0502@gmail.com,223,195,2,252,152,2,298,171,2,329,186,2,363,174,2,405,160,2,427,191,2,385,96,2,331,82,2,273,102,2
1101.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3751126500b57d92051.png,480,640,0,62aeafe5bb1886000cae6907,acupoints,0,nguyenhoainamfs0502@gmail.com,215,197,2,247,160,2,290,180,2,321,190,2,351,182,2,386,160,2,417,188,2,366,89,2,306,79,2,255,104,2
1102.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3e31126500b57d920f7.png,480,640,0,62aeaff7bb1886000cae6908,acupoints,0,nguyenhoainamfs0502@gmail.com,212,206,2,246,166,2,289,192,2,316,199,2,343,189,2,380,160,2,413,182,2,360,85,2,294,72,2,247,104,2
1103.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3fd1126500b57d9211f.png,480,640,0,62aeb004bb1886000cae6909,acupoints,0,nguyenhoainamfs0502@gmail.com,209,223,2,231,177,2,284,194,2,314,201,2,341,189,2,379,163,2,411,186,2,353,86,2,290,81,2,246,109,2
1104.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea4041126500b57d92129.png,480,640,0,62aeb048bb1886000cae690a,acupoints,0,nguyenhoainamfs0502@gmail.com,212,219,2,242,179,2,285,198,2,317,209,2,341,194,2,379,164,2,413,186,2,356,84,2,298,81,2,241,107,2
1105.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3771126500b57d92054.png,480,640,0,62aeb052bb1886000cae690b,acupoints,0,nguyenhoainamfs0502@gmail.com,215,214,2,241,174,2,287,195,2,313,206,2,343,194,2,381,166,2,412,188,2,360,82,2,295,75,2,239,104,2
1106.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea37a1126500b57d92058.png,480,640,0,62aeb05cbb1886000cae690c,acupoints,0,nguyenhoainamfs0502@gmail.com,228,211,2,255,181,2,300,203,2,328,219,2,357,206,2,398,177,2,431,192,2,386,84,2,319,80,2,263,102,2
1107.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3ff1126500b57d92122.png,480,640,0,62aeb066bb1886000cae690d,acupoints,0,nguyenhoainamfs0502@gmail.com,225,181,2,251,144,2,291,158,2,322,167,2,346,155,2,383,129,2,419,150,2,369,62,2,305,58,2,255,89,2
1108.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3781126500b57d92055.png,480,640,0,62aeb072bb1886000cae690f,acupoints,0,nguyenhoainamfs0502@gmail.com,228,179,2,251,137,2,294,153,2,321,159,2,345,149,2,384,124,2,414,143,2,367,62,2,307,55,2,258,82,2
1109.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3741126500b57d92050.png,480,640,0,62aeb07dbb1886000cae6910,acupoints,0,nguyenhoainamfs0502@gmail.com,228,179,2,252,134,2,293,150,2,322,162,2,353,144,2,389,120,2,422,142,2,371,61,2,313,53,2,265,79,2
111.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2691126500b57d91eb2.png,480,640,0,62aeb08abb1886000cae6911,acupoints,0,nguyenhoainamfs0502@gmail.com,142,210,2,160,159,2,187,182,2,212,194,2,237,183,2,286,154,2,330,171,2,300,75,2,231,68,2,189,86,2
1110.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3761126500b57d92052.png,480,640,0,62aeb096bb1886000cae6915,acupoints,0,nguyenhoainamfs0502@gmail.com,231,172,2,248,126,2,288,135,2,315,147,2,340,134,2,378,109,2,416,132,2,374,57,2,312,50,2,269,75,2
1111.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3791126500b57d92057.png,480,640,0,62aeb0a7bb1886000cae6916,acupoints,0,nguyenhoainamfs0502@gmail.com,233,176,2,246,124,2,289,136,2,316,147,2,341,132,2,385,107,2,417,135,2,379,57,2,318,51,2,268,79,2
1112.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3771126500b57d92053.png,480,640,0,62aeb0b2bb1886000cae6917,acupoints,0,nguyenhoainamfs0502@gmail.com,241,167,2,263,124,2,299,139,2,326,149,2,359,141,2,395,121,2,429,141,2,390,63,2,331,50,2,283,76,2
1113.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3f71126500b57d92116.png,480,640,0,62aeb201bb1886000cae695f,acupoints,0,nguyenhoainamfs0502@gmail.com,254,176,2,281,132,2,316,150,2,344,164,2,374,152,2,413,128,2,445,156,2,401,69,2,348,60,2,296,80,2
1114.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea4031126500b57d92128.png,480,640,0,62aeb20abb1886000cae696d,acupoints,0,nguyenhoainamfs0502@gmail.com,251,178,2,276,136,2,322,154,2,351,167,2,375,154,2,412,130,2,447,153,2,403,70,2,346,55,2,298,81,2
1115.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea26a1126500b57d91eb4.png,480,640,0,62aeb212bb1886000cae6972,acupoints,0,nguyenhoainamfs0502@gmail.com,271,211,2,307,174,2,348,193,2,372,203,2,399,193,2,436,163,2,471,184,2,425,82,2,369,76,2,319,99,2
1116.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea26c1126500b57d91eb7.png,480,640,0,62aeb21bbb1886000cae6975,acupoints,0,nguyenhoainamfs0502@gmail.com,273,216,2,302,173,2,345,193,2,372,204,2,400,194,2,433,163,2,469,184,2,418,82,2,360,75,2,302,104,2
1117.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3ad1126500b57d920a2.png,480,640,0,62aeb225bb1886000cae6978,acupoints,0,nguyenhoainamfs0502@gmail.com,268,207,2,294,173,2,343,191,2,369,204,2,391,189,2,431,166,2,465,184,2,417,80,2,356,76,2,309,101,2
1118.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea26c1126500b57d91eb6.png,480,640,0,62aeb231bb1886000cae698f,acupoints,0,nguyenhoainamfs0502@gmail.com,257,198,2,281,163,2,325,183,2,353,195,2,380,183,2,418,158,2,449,182,2,411,84,2,348,72,2,293,96,2
1119.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2731126500b57d91ec2.png,480,640,0,62aeb23bbb1886000cae699f,acupoints,0,nguyenhoainamfs0502@gmail.com,224,179,2,249,142,2,293,159,2,324,171,2,349,160,2,380,138,2,416,171,2,364,72,2,311,64,2,258,85,2
112.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2641126500b57d91eaa.png,480,640,0,62aeb26abb1886000cae69ec,acupoints,0,nguyenhoainamfs0502@gmail.com,141,199,2,159,165,2,201,182,2,232,199,2,263,184,2,306,158,2,344,188,2,304,73,2,239,66,2,181,91,2
1120.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2711126500b57d91ebf.png,480,640,0,62aeb275bb1886000cae69ef,acupoints,0,nguyenhoainamfs0502@gmail.com,221,179,2,247,131,2,290,142,2,319,151,2,343,134,2,378,115,2,407,142,2,353,64,2,298,54,2,253,85,2
1121.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1e11126500b57d91ddc.png,480,640,0,62aeb282bb1886000cae69f0,acupoints,0,nguyenhoainamfs0502@gmail.com,268,171,2,297,133,2,338,147,2,362,157,2,385,148,2,427,130,2,452,166,2,409,81,2,363,66,2,316,86,2
1122.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1db1126500b57d91dd3.png,480,640,0,62aeb290bb1886000cae69ff,acupoints,0,nguyenhoainamfs0502@gmail.com,260,189,2,279,140,2,324,149,2,354,160,2,383,145,2,409,123,2,439,158,2,388,80,2,336,68,2,290,98,2
1123.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1de1126500b57d91dd7.png,480,640,0,62aeb29bbb1886000cae6a13,acupoints,0,nguyenhoainamfs0502@gmail.com,254,192,2,275,148,2,313,157,2,345,162,2,376,149,2,402,123,2,433,151,2,376,78,2,324,73,2,283,102,2
1124.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1e01126500b57d91ddb.png,480,640,0,62aeb2a8bb1886000cae6a2e,acupoints,0,nguyenhoainamfs0502@gmail.com,251,198,2,273,151,2,313,161,2,343,166,2,369,154,2,398,127,2,433,152,2,374,78,2,318,75,2,279,104,2
1125.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1e41126500b57d91de1.png,480,640,0,62aeb2b2bb1886000cae6a40,acupoints,0,nguyenhoainamfs0502@gmail.com,251,198,2,271,153,2,311,162,2,343,170,2,368,154,2,395,130,2,430,151,2,372,78,2,313,76,2,269,114,2
1126.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1e31126500b57d91ddf.png,480,640,0,62aeb2bebb1886000cae6a54,acupoints,0,nguyenhoainamfs0502@gmail.com,252,199,2,275,155,2,313,166,2,345,173,2,368,158,2,402,133,2,431,151,2,378,76,2,319,73,2,277,106,2
1127.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1dd1126500b57d91dd6.png,480,640,0,62aeb2c8bb1886000cae6a69,acupoints,0,nguyenhoainamfs0502@gmail.com,248,206,2,270,154,2,312,165,2,344,174,2,369,157,2,399,131,2,433,150,2,377,76,2,315,72,2,271,106,2
1128.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea26d1126500b57d91eb9.png,480,640,0,62aeb2d3bb1886000cae6a7e,acupoints,0,nguyenhoainamfs0502@gmail.com,244,200,2,268,155,2,316,166,2,340,175,2,367,161,2,401,136,2,428,154,2,382,75,2,316,72,2,271,104,2
1129.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea26b1126500b57d91eb5.png,480,640,0,62aeb2ddbb1886000cae6a8a,acupoints,0,nguyenhoainamfs0502@gmail.com,217,179,2,248,139,2,287,160,2,315,171,2,340,163,2,380,139,2,407,171,2,366,70,2,311,59,2,255,83,2
113.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3731126500b57d9204e.png,480,640,0,62aeb2e9bb1886000cae6a8b,acupoints,0,nguyenhoainamfs0502@gmail.com,144,205,2,167,164,2,213,182,2,247,200,2,276,183,2,319,162,2,353,197,2,306,78,2,242,74,2,184,93,2
1130.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3a61126500b57d92098.png,480,640,0,62aeb2f3bb1886000cae6a8c,acupoints,0,nguyenhoainamfs0502@gmail.com,214,177,2,240,139,2,287,159,2,316,171,2,341,165,2,382,141,2,406,168,2,364,71,2,307,58,2,263,77,2
1131.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3af1126500b57d920a6.png,480,640,0,62aeb2febb1886000cae6a94,acupoints,0,nguyenhoainamfs0502@gmail.com,215,179,2,243,143,2,289,160,2,315,173,2,341,163,2,387,142,2,407,173,2,362,70,2,308,57,2,254,85,2
1132.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3a81126500b57d9209b.png,480,640,0,62aeb317bb1886000cae6abc,acupoints,0,nguyenhoainamfs0502@gmail.com,209,182,2,239,141,2,284,158,2,311,172,2,343,160,2,375,137,2,402,166,2,358,70,2,298,58,2,247,82,2
1133.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3ae1126500b57d920a5.png,480,640,0,62aeb327bb1886000cae6ac3,acupoints,0,nguyenhoainamfs0502@gmail.com,210,180,2,246,140,2,284,160,2,313,171,2,340,161,2,380,139,2,404,165,2,359,73,2,301,55,2,243,83,2
1134.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3b21126500b57d920ab.png,480,640,0,62aeb333bb1886000cae6ad8,acupoints,0,nguyenhoainamfs0502@gmail.com,209,183,2,242,142,2,284,161,2,313,177,2,337,160,2,377,136,2,403,166,2,355,70,2,295,58,2,245,84,2
1135.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3b41126500b57d920ae.png,480,640,0,62aeb340bb1886000cae6aea,acupoints,0,nguyenhoainamfs0502@gmail.com,212,183,2,244,146,2,289,161,2,314,171,2,342,161,2,382,139,2,403,163,2,354,70,2,300,59,2,253,82,2
1136.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3ac1126500b57d920a1.png,480,640,0,62aeb388bb1886000cae6b36,acupoints,0,nguyenhoainamfs0502@gmail.com,217,182,2,246,145,2,284,162,2,316,174,2,343,163,2,375,137,2,404,171,2,356,72,2,302,58,2,252,84,2
1137.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea37a1126500b57d92059.png,480,640,0,62aeb3acbb1886000cae6b47,acupoints,0,nguyenhoainamfs0502@gmail.com,212,182,2,244,145,2,287,163,2,313,177,2,340,163,2,375,135,2,406,168,2,355,72,2,291,65,2,239,90,2
1138.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea34e1126500b57d92014.png,480,640,0,62aeb3b9bb1886000cae6b49,acupoints,0,nguyenhoainamfs0502@gmail.com,213,184,2,244,150,2,287,165,2,313,174,2,339,163,2,375,137,2,404,160,2,354,70,2,292,61,2,244,88,2
1139.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2b71126500b57d91f2d.png,480,640,0,62aeb3c4bb1886000cae6b4a,acupoints,0,nguyenhoainamfs0502@gmail.com,213,187,2,244,148,2,285,165,2,313,174,2,337,162,2,375,136,2,404,164,2,353,73,2,294,63,2,245,91,2
114.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2c41126500b57d91f41.png,480,640,0,62aebf02bb1886000cae6c17,acupoints,0,nguyenhoainamfs0502@gmail.com,201,159,2,248,121,2,296,147,2,324,161,2,348,151,2,362,134,2,371,186,2,326,65,2,283,58,2,230,68,2
1140.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea26e1126500b57d91eba.png,480,640,0,62aebf26bb1886000cae6c18,acupoints,0,nguyenhoainamfs0502@gmail.com,213,190,2,237,154,2,284,166,2,314,175,2,336,163,2,374,139,2,406,160,2,345,72,2,287,71,2,243,92,2
